test,class,boxy_2,boxx_2,boxy_1,boxx_1,file_name,class_name
FALSE,98,167,268,33,44,007965.jpg,Eagle Talon Hatchback 1998
FALSE,98,171,391,27,14,007966.jpg,Eagle Talon Hatchback 1998
FALSE,98,667,999,181,16,007967.jpg,Eagle Talon Hatchback 1998
FALSE,98,380,609,191,30,007968.jpg,Eagle Talon Hatchback 1998
FALSE,98,430,737,66,61,007969.jpg,Eagle Talon Hatchback 1998
FALSE,98,1027,1597,88,40,007970.jpg,Eagle Talon Hatchback 1998
FALSE,98,812,1278,191,203,007971.jpg,Eagle Talon Hatchback 1998
FALSE,98,571,708,166,208,007972.jpg,Eagle Talon Hatchback 1998
FALSE,98,264,540,14,10,007973.jpg,Eagle Talon Hatchback 1998
FALSE,98,1123,1597,322,100,007974.jpg,Eagle Talon Hatchback 1998
FALSE,98,346,542,60,59,007975.jpg,Eagle Talon Hatchback 1998
FALSE,98,234,382,91,23,007976.jpg,Eagle Talon Hatchback 1998
FALSE,98,296,500,126,14,007977.jpg,Eagle Talon Hatchback 1998
FALSE,98,401,656,104,41,007978.jpg,Eagle Talon Hatchback 1998
FALSE,98,299,503,123,127,007979.jpg,Eagle Talon Hatchback 1998
FALSE,98,1744,3247,753,267,007980.jpg,Eagle Talon Hatchback 1998
FALSE,98,742,1587,214,17,007981.jpg,Eagle Talon Hatchback 1998
FALSE,98,1071,1514,471,134,007982.jpg,Eagle Talon Hatchback 1998
FALSE,98,917,1049,440,94,007983.jpg,Eagle Talon Hatchback 1998
FALSE,98,1392,2624,75,64,007984.jpg,Eagle Talon Hatchback 1998
FALSE,98,675,894,72,99,007985.jpg,Eagle Talon Hatchback 1998
FALSE,98,257,480,61,55,007986.jpg,Eagle Talon Hatchback 1998
FALSE,98,1156,1537,169,130,007987.jpg,Eagle Talon Hatchback 1998
FALSE,98,1075,1321,433,244,007988.jpg,Eagle Talon Hatchback 1998
FALSE,98,257,394,130,11,007989.jpg,Eagle Talon Hatchback 1998
FALSE,98,498,754,96,52,007990.jpg,Eagle Talon Hatchback 1998
FALSE,98,325,478,147,167,007991.jpg,Eagle Talon Hatchback 1998
FALSE,98,371,525,99,44,007992.jpg,Eagle Talon Hatchback 1998
FALSE,98,404,558,74,67,007993.jpg,Eagle Talon Hatchback 1998
FALSE,98,943,1249,315,46,007994.jpg,Eagle Talon Hatchback 1998
FALSE,98,376,562,32,37,007995.jpg,Eagle Talon Hatchback 1998
FALSE,98,458,619,47,57,007996.jpg,Eagle Talon Hatchback 1998
FALSE,98,397,573,102,9,007997.jpg,Eagle Talon Hatchback 1998
FALSE,98,429,574,2,3,007998.jpg,Eagle Talon Hatchback 1998
FALSE,98,381,568,113,5,007999.jpg,Eagle Talon Hatchback 1998
FALSE,98,859,1408,67,22,008000.jpg,Eagle Talon Hatchback 1998
FALSE,98,203,446,53,2,008001.jpg,Eagle Talon Hatchback 1998
FALSE,98,463,548,38,44,008002.jpg,Eagle Talon Hatchback 1998
FALSE,98,1124,1691,328,231,008003.jpg,Eagle Talon Hatchback 1998
FALSE,98,611,964,175,31,008004.jpg,Eagle Talon Hatchback 1998
FALSE,98,362,548,147,17,008005.jpg,Eagle Talon Hatchback 1998
FALSE,98,298,483,127,6,008006.jpg,Eagle Talon Hatchback 1998
FALSE,98,366,462,61,28,008007.jpg,Eagle Talon Hatchback 1998
FALSE,98,204,328,82,75,008008.jpg,Eagle Talon Hatchback 1998
TRUE,98,355,601,3,141,008009.jpg,Eagle Talon Hatchback 1998
TRUE,98,480,561,20,68,008010.jpg,Eagle Talon Hatchback 1998
TRUE,98,371,599,91,17,008011.jpg,Eagle Talon Hatchback 1998
TRUE,98,1305,2049,333,283,008012.jpg,Eagle Talon Hatchback 1998
TRUE,98,613,930,245,74,008013.jpg,Eagle Talon Hatchback 1998
TRUE,98,419,556,106,14,008014.jpg,Eagle Talon Hatchback 1998
TRUE,98,307,700,37,25,008015.jpg,Eagle Talon Hatchback 1998
TRUE,98,799,1345,322,298,008016.jpg,Eagle Talon Hatchback 1998
TRUE,98,946,1388,283,229,008017.jpg,Eagle Talon Hatchback 1998
TRUE,98,379,600,81,129,008018.jpg,Eagle Talon Hatchback 1998
TRUE,98,642,915,203,168,008019.jpg,Eagle Talon Hatchback 1998
TRUE,98,531,933,76,35,008020.jpg,Eagle Talon Hatchback 1998
TRUE,98,399,788,22,5,008021.jpg,Eagle Talon Hatchback 1998
TRUE,98,345,457,162,185,008022.jpg,Eagle Talon Hatchback 1998
TRUE,98,272,577,31,85,008023.jpg,Eagle Talon Hatchback 1998
TRUE,98,333,432,11,13,008024.jpg,Eagle Talon Hatchback 1998
TRUE,98,451,697,175,88,008025.jpg,Eagle Talon Hatchback 1998
TRUE,98,285,342,10,39,008026.jpg,Eagle Talon Hatchback 1998
TRUE,98,344,580,144,33,008027.jpg,Eagle Talon Hatchback 1998
TRUE,98,402,598,7,127,008028.jpg,Eagle Talon Hatchback 1998
TRUE,98,914,1611,351,151,008029.jpg,Eagle Talon Hatchback 1998
TRUE,98,429,640,176,17,008030.jpg,Eagle Talon Hatchback 1998
TRUE,98,294,373,135,29,008031.jpg,Eagle Talon Hatchback 1998
TRUE,98,402,575,170,123,008032.jpg,Eagle Talon Hatchback 1998
TRUE,98,230,397,58,3,008033.jpg,Eagle Talon Hatchback 1998
TRUE,98,271,472,123,37,008034.jpg,Eagle Talon Hatchback 1998
TRUE,98,279,459,98,12,008035.jpg,Eagle Talon Hatchback 1998
TRUE,98,484,985,11,26,008036.jpg,Eagle Talon Hatchback 1998
TRUE,98,619,925,274,130,008037.jpg,Eagle Talon Hatchback 1998
TRUE,98,405,571,53,47,008038.jpg,Eagle Talon Hatchback 1998
TRUE,98,483,1034,181,401,008039.jpg,Eagle Talon Hatchback 1998
TRUE,98,447,623,131,9,008040.jpg,Eagle Talon Hatchback 1998
TRUE,98,961,1644,498,194,008041.jpg,Eagle Talon Hatchback 1998
TRUE,98,253,386,81,29,008042.jpg,Eagle Talon Hatchback 1998
TRUE,98,343,639,31,9,008043.jpg,Eagle Talon Hatchback 1998
TRUE,98,327,575,67,28,008044.jpg,Eagle Talon Hatchback 1998
TRUE,98,913,1114,453,97,008045.jpg,Eagle Talon Hatchback 1998
TRUE,98,411,566,134,54,008046.jpg,Eagle Talon Hatchback 1998
TRUE,98,438,969,65,24,008047.jpg,Eagle Talon Hatchback 1998
TRUE,98,342,600,156,61,008048.jpg,Eagle Talon Hatchback 1998
TRUE,98,273,486,99,34,008049.jpg,Eagle Talon Hatchback 1998
TRUE,98,296,468,142,20,008050.jpg,Eagle Talon Hatchback 1998
TRUE,98,199,270,50,49,008051.jpg,Eagle Talon Hatchback 1998
TRUE,98,223,375,52,31,008052.jpg,Eagle Talon Hatchback 1998
TRUE,98,382,546,38,22,008053.jpg,Eagle Talon Hatchback 1998
TRUE,98,375,607,50,65,008054.jpg,Eagle Talon Hatchback 1998
FALSE,99,569,715,133,115,008055.jpg,FIAT 500 Abarth 2012
FALSE,99,370,600,76,137,008056.jpg,FIAT 500 Abarth 2012
FALSE,99,1074,1755,393,316,008057.jpg,FIAT 500 Abarth 2012
FALSE,99,530,849,1,54,008058.jpg,FIAT 500 Abarth 2012
FALSE,99,904,1413,46,39,008059.jpg,FIAT 500 Abarth 2012
FALSE,99,341,495,4,21,008060.jpg,FIAT 500 Abarth 2012
FALSE,99,250,431,42,42,008061.jpg,FIAT 500 Abarth 2012
FALSE,99,281,350,101,111,008062.jpg,FIAT 500 Abarth 2012
FALSE,99,278,414,129,169,008063.jpg,FIAT 500 Abarth 2012
FALSE,99,319,423,63,102,008064.jpg,FIAT 500 Abarth 2012
FALSE,99,429,567,85,83,008065.jpg,FIAT 500 Abarth 2012
FALSE,99,1018,1543,31,31,008066.jpg,FIAT 500 Abarth 2012
FALSE,99,207,296,28,6,008067.jpg,FIAT 500 Abarth 2012
FALSE,99,328,425,64,71,008068.jpg,FIAT 500 Abarth 2012
FALSE,99,298,505,98,73,008069.jpg,FIAT 500 Abarth 2012
FALSE,99,414,570,1,70,008070.jpg,FIAT 500 Abarth 2012
FALSE,99,367,560,120,84,008071.jpg,FIAT 500 Abarth 2012
FALSE,99,763,1224,95,198,008072.jpg,FIAT 500 Abarth 2012
FALSE,99,263,506,44,51,008073.jpg,FIAT 500 Abarth 2012
FALSE,99,543,720,343,364,008074.jpg,FIAT 500 Abarth 2012
FALSE,99,301,507,30,126,008075.jpg,FIAT 500 Abarth 2012
FALSE,99,288,299,115,42,008076.jpg,FIAT 500 Abarth 2012
FALSE,99,280,556,90,186,008077.jpg,FIAT 500 Abarth 2012
FALSE,99,407,569,43,74,008078.jpg,FIAT 500 Abarth 2012
FALSE,99,349,444,78,51,008079.jpg,FIAT 500 Abarth 2012
FALSE,99,314,412,67,19,008080.jpg,FIAT 500 Abarth 2012
FALSE,99,429,752,28,52,008081.jpg,FIAT 500 Abarth 2012
FALSE,99,1185,1895,181,365,008082.jpg,FIAT 500 Abarth 2012
TRUE,99,287,459,58,102,008083.jpg,FIAT 500 Abarth 2012
TRUE,99,288,458,18,59,008084.jpg,FIAT 500 Abarth 2012
TRUE,99,1013,1081,519,224,008085.jpg,FIAT 500 Abarth 2012
TRUE,99,518,1110,113,377,008086.jpg,FIAT 500 Abarth 2012
TRUE,99,351,482,113,77,008087.jpg,FIAT 500 Abarth 2012
TRUE,99,160,232,67,80,008088.jpg,FIAT 500 Abarth 2012
TRUE,99,350,523,55,103,008089.jpg,FIAT 500 Abarth 2012
TRUE,99,226,426,23,22,008090.jpg,FIAT 500 Abarth 2012
TRUE,99,851,1417,245,205,008091.jpg,FIAT 500 Abarth 2012
TRUE,99,331,420,106,90,008092.jpg,FIAT 500 Abarth 2012
TRUE,99,363,681,9,19,008093.jpg,FIAT 500 Abarth 2012
TRUE,99,261,427,92,102,008094.jpg,FIAT 500 Abarth 2012
TRUE,99,168,285,69,77,008095.jpg,FIAT 500 Abarth 2012
TRUE,99,483,753,195,70,008096.jpg,FIAT 500 Abarth 2012
TRUE,99,248,462,42,29,008097.jpg,FIAT 500 Abarth 2012
TRUE,99,1744,2512,174,24,008098.jpg,FIAT 500 Abarth 2012
TRUE,99,371,625,9,44,008099.jpg,FIAT 500 Abarth 2012
TRUE,99,196,428,30,102,008100.jpg,FIAT 500 Abarth 2012
TRUE,99,407,563,155,20,008101.jpg,FIAT 500 Abarth 2012
TRUE,99,385,481,150,116,008102.jpg,FIAT 500 Abarth 2012
TRUE,99,283,426,89,2,008103.jpg,FIAT 500 Abarth 2012
TRUE,99,708,1016,267,236,008104.jpg,FIAT 500 Abarth 2012
TRUE,99,420,639,38,82,008105.jpg,FIAT 500 Abarth 2012
TRUE,99,200,337,39,51,008106.jpg,FIAT 500 Abarth 2012
TRUE,99,526,663,355,313,008107.jpg,FIAT 500 Abarth 2012
TRUE,99,368,462,1,16,008108.jpg,FIAT 500 Abarth 2012
TRUE,99,710,1324,289,412,008109.jpg,FIAT 500 Abarth 2012
FALSE,100,420,576,126,54,008110.jpg,FIAT 500 Convertible 2012
FALSE,100,375,524,122,114,008111.jpg,FIAT 500 Convertible 2012
FALSE,100,291,443,96,42,008112.jpg,FIAT 500 Convertible 2012
FALSE,100,465,615,147,200,008113.jpg,FIAT 500 Convertible 2012
FALSE,100,212,314,30,5,008114.jpg,FIAT 500 Convertible 2012
FALSE,100,337,476,170,127,008115.jpg,FIAT 500 Convertible 2012
FALSE,100,402,649,72,103,008116.jpg,FIAT 500 Convertible 2012
FALSE,100,679,890,25,263,008117.jpg,FIAT 500 Convertible 2012
FALSE,100,399,610,71,74,008118.jpg,FIAT 500 Convertible 2012
FALSE,100,437,739,124,82,008119.jpg,FIAT 500 Convertible 2012
FALSE,100,310,392,153,157,008120.jpg,FIAT 500 Convertible 2012
FALSE,100,826,1120,376,274,008121.jpg,FIAT 500 Convertible 2012
FALSE,100,188,239,88,7,008122.jpg,FIAT 500 Convertible 2012
FALSE,100,335,398,73,115,008123.jpg,FIAT 500 Convertible 2012
FALSE,100,166,273,3,9,008124.jpg,FIAT 500 Convertible 2012
FALSE,100,174,265,45,83,008125.jpg,FIAT 500 Convertible 2012
FALSE,100,140,217,34,11,008126.jpg,FIAT 500 Convertible 2012
FALSE,100,345,524,93,170,008127.jpg,FIAT 500 Convertible 2012
FALSE,100,917,1335,114,140,008128.jpg,FIAT 500 Convertible 2012
FALSE,100,396,602,134,97,008129.jpg,FIAT 500 Convertible 2012
FALSE,100,384,526,57,70,008130.jpg,FIAT 500 Convertible 2012
FALSE,100,150,263,4,21,008131.jpg,FIAT 500 Convertible 2012
FALSE,100,225,320,25,11,008132.jpg,FIAT 500 Convertible 2012
FALSE,100,284,271,17,12,008133.jpg,FIAT 500 Convertible 2012
FALSE,100,317,275,131,79,008134.jpg,FIAT 500 Convertible 2012
FALSE,100,319,418,40,29,008135.jpg,FIAT 500 Convertible 2012
FALSE,100,243,405,34,23,008136.jpg,FIAT 500 Convertible 2012
FALSE,100,357,568,51,31,008137.jpg,FIAT 500 Convertible 2012
FALSE,100,327,590,1,8,008138.jpg,FIAT 500 Convertible 2012
FALSE,100,250,351,7,37,008139.jpg,FIAT 500 Convertible 2012
FALSE,100,314,426,36,55,008140.jpg,FIAT 500 Convertible 2012
FALSE,100,504,868,42,89,008141.jpg,FIAT 500 Convertible 2012
FALSE,100,353,385,10,7,008142.jpg,FIAT 500 Convertible 2012
FALSE,100,280,465,8,42,008143.jpg,FIAT 500 Convertible 2012
TRUE,100,172,219,5,12,008144.jpg,FIAT 500 Convertible 2012
TRUE,100,360,534,69,86,008145.jpg,FIAT 500 Convertible 2012
TRUE,100,515,679,159,165,008146.jpg,FIAT 500 Convertible 2012
TRUE,100,319,417,46,104,008147.jpg,FIAT 500 Convertible 2012
TRUE,100,324,455,28,33,008148.jpg,FIAT 500 Convertible 2012
TRUE,100,876,1183,341,252,008149.jpg,FIAT 500 Convertible 2012
TRUE,100,316,458,88,101,008150.jpg,FIAT 500 Convertible 2012
TRUE,100,373,560,25,34,008151.jpg,FIAT 500 Convertible 2012
TRUE,100,195,261,57,37,008152.jpg,FIAT 500 Convertible 2012
TRUE,100,348,512,8,147,008153.jpg,FIAT 500 Convertible 2012
TRUE,100,222,295,20,36,008154.jpg,FIAT 500 Convertible 2012
TRUE,100,354,521,61,72,008155.jpg,FIAT 500 Convertible 2012
TRUE,100,722,1090,181,169,008156.jpg,FIAT 500 Convertible 2012
TRUE,100,155,288,1,8,008157.jpg,FIAT 500 Convertible 2012
TRUE,100,243,424,3,87,008158.jpg,FIAT 500 Convertible 2012
TRUE,100,364,600,171,129,008159.jpg,FIAT 500 Convertible 2012
TRUE,100,206,266,5,31,008160.jpg,FIAT 500 Convertible 2012
TRUE,100,377,520,135,45,008161.jpg,FIAT 500 Convertible 2012
TRUE,100,736,692,145,47,008162.jpg,FIAT 500 Convertible 2012
TRUE,100,353,496,37,61,008163.jpg,FIAT 500 Convertible 2012
TRUE,100,452,580,99,195,008164.jpg,FIAT 500 Convertible 2012
TRUE,100,225,283,16,38,008165.jpg,FIAT 500 Convertible 2012
TRUE,100,277,376,21,11,008166.jpg,FIAT 500 Convertible 2012
TRUE,100,414,477,85,156,008167.jpg,FIAT 500 Convertible 2012
TRUE,100,209,274,35,14,008168.jpg,FIAT 500 Convertible 2012
TRUE,100,401,588,50,55,008169.jpg,FIAT 500 Convertible 2012
TRUE,100,307,239,95,3,008170.jpg,FIAT 500 Convertible 2012
TRUE,100,158,277,24,32,008171.jpg,FIAT 500 Convertible 2012
TRUE,100,162,239,31,94,008172.jpg,FIAT 500 Convertible 2012
TRUE,100,185,256,10,53,008173.jpg,FIAT 500 Convertible 2012
TRUE,100,393,589,56,34,008174.jpg,FIAT 500 Convertible 2012
TRUE,100,350,515,82,85,008175.jpg,FIAT 500 Convertible 2012
TRUE,100,260,484,1,64,008176.jpg,FIAT 500 Convertible 2012
FALSE,101,734,1217,388,73,008177.jpg,Ferrari FF Coupe 2012
FALSE,101,319,593,95,68,008178.jpg,Ferrari FF Coupe 2012
FALSE,101,390,588,138,213,008179.jpg,Ferrari FF Coupe 2012
FALSE,101,417,628,126,27,008180.jpg,Ferrari FF Coupe 2012
FALSE,101,503,836,131,137,008181.jpg,Ferrari FF Coupe 2012
FALSE,101,454,681,229,190,008182.jpg,Ferrari FF Coupe 2012
FALSE,101,531,625,30,22,008183.jpg,Ferrari FF Coupe 2012
FALSE,101,671,963,255,183,008184.jpg,Ferrari FF Coupe 2012
FALSE,101,479,780,239,150,008185.jpg,Ferrari FF Coupe 2012
FALSE,101,617,803,279,329,008186.jpg,Ferrari FF Coupe 2012
FALSE,101,323,554,147,248,008187.jpg,Ferrari FF Coupe 2012
FALSE,101,468,607,222,132,008188.jpg,Ferrari FF Coupe 2012
FALSE,101,467,868,43,69,008189.jpg,Ferrari FF Coupe 2012
FALSE,101,396,396,247,76,008190.jpg,Ferrari FF Coupe 2012
FALSE,101,549,696,196,66,008191.jpg,Ferrari FF Coupe 2012
FALSE,101,1027,1441,166,151,008192.jpg,Ferrari FF Coupe 2012
FALSE,101,686,1031,458,509,008193.jpg,Ferrari FF Coupe 2012
FALSE,101,348,434,220,188,008194.jpg,Ferrari FF Coupe 2012
FALSE,101,421,761,164,137,008195.jpg,Ferrari FF Coupe 2012
FALSE,101,817,1122,402,349,008196.jpg,Ferrari FF Coupe 2012
FALSE,101,945,737,529,6,008197.jpg,Ferrari FF Coupe 2012
FALSE,101,950,1591,340,10,008198.jpg,Ferrari FF Coupe 2012
FALSE,101,647,928,330,175,008199.jpg,Ferrari FF Coupe 2012
FALSE,101,284,515,138,22,008200.jpg,Ferrari FF Coupe 2012
FALSE,101,243,449,49,52,008201.jpg,Ferrari FF Coupe 2012
FALSE,101,784,1151,335,103,008202.jpg,Ferrari FF Coupe 2012
FALSE,101,268,620,67,8,008203.jpg,Ferrari FF Coupe 2012
FALSE,101,309,388,71,66,008204.jpg,Ferrari FF Coupe 2012
FALSE,101,276,414,116,25,008205.jpg,Ferrari FF Coupe 2012
FALSE,101,478,588,195,21,008206.jpg,Ferrari FF Coupe 2012
FALSE,101,293,465,167,13,008207.jpg,Ferrari FF Coupe 2012
FALSE,101,350,560,131,27,008208.jpg,Ferrari FF Coupe 2012
FALSE,101,411,618,33,71,008209.jpg,Ferrari FF Coupe 2012
FALSE,101,535,769,165,133,008210.jpg,Ferrari FF Coupe 2012
FALSE,101,357,481,190,92,008211.jpg,Ferrari FF Coupe 2012
FALSE,101,358,580,133,1,008212.jpg,Ferrari FF Coupe 2012
FALSE,101,553,678,246,54,008213.jpg,Ferrari FF Coupe 2012
FALSE,101,464,606,215,153,008214.jpg,Ferrari FF Coupe 2012
FALSE,101,404,584,10,25,008215.jpg,Ferrari FF Coupe 2012
FALSE,101,429,756,87,295,008216.jpg,Ferrari FF Coupe 2012
FALSE,101,367,608,1,6,008217.jpg,Ferrari FF Coupe 2012
FALSE,101,313,486,118,176,008218.jpg,Ferrari FF Coupe 2012
TRUE,101,929,945,680,534,008219.jpg,Ferrari FF Coupe 2012
TRUE,101,785,1204,203,9,008220.jpg,Ferrari FF Coupe 2012
TRUE,101,416,607,15,75,008221.jpg,Ferrari FF Coupe 2012
TRUE,101,586,883,174,141,008222.jpg,Ferrari FF Coupe 2012
TRUE,101,258,503,97,253,008223.jpg,Ferrari FF Coupe 2012
TRUE,101,764,1206,209,63,008224.jpg,Ferrari FF Coupe 2012
TRUE,101,528,630,342,172,008225.jpg,Ferrari FF Coupe 2012
TRUE,101,700,1001,406,26,008226.jpg,Ferrari FF Coupe 2012
TRUE,101,346,593,27,53,008227.jpg,Ferrari FF Coupe 2012
TRUE,101,282,502,122,106,008228.jpg,Ferrari FF Coupe 2012
TRUE,101,395,505,278,224,008229.jpg,Ferrari FF Coupe 2012
TRUE,101,385,587,147,50,008230.jpg,Ferrari FF Coupe 2012
TRUE,101,343,517,88,35,008231.jpg,Ferrari FF Coupe 2012
TRUE,101,366,592,114,17,008232.jpg,Ferrari FF Coupe 2012
TRUE,101,890,1492,275,34,008233.jpg,Ferrari FF Coupe 2012
TRUE,101,434,767,53,7,008234.jpg,Ferrari FF Coupe 2012
TRUE,101,287,567,88,26,008235.jpg,Ferrari FF Coupe 2012
TRUE,101,520,772,232,2,008236.jpg,Ferrari FF Coupe 2012
TRUE,101,347,577,146,104,008237.jpg,Ferrari FF Coupe 2012
TRUE,101,410,578,157,12,008238.jpg,Ferrari FF Coupe 2012
TRUE,101,435,567,151,58,008239.jpg,Ferrari FF Coupe 2012
TRUE,101,334,587,70,60,008240.jpg,Ferrari FF Coupe 2012
TRUE,101,976,1192,742,712,008241.jpg,Ferrari FF Coupe 2012
TRUE,101,300,615,98,14,008242.jpg,Ferrari FF Coupe 2012
TRUE,101,502,708,285,90,008243.jpg,Ferrari FF Coupe 2012
TRUE,101,656,969,314,149,008244.jpg,Ferrari FF Coupe 2012
TRUE,101,699,1187,371,51,008245.jpg,Ferrari FF Coupe 2012
TRUE,101,397,572,206,209,008246.jpg,Ferrari FF Coupe 2012
TRUE,101,409,525,92,47,008247.jpg,Ferrari FF Coupe 2012
TRUE,101,374,542,113,68,008248.jpg,Ferrari FF Coupe 2012
TRUE,101,300,577,172,114,008249.jpg,Ferrari FF Coupe 2012
TRUE,101,619,923,265,136,008250.jpg,Ferrari FF Coupe 2012
TRUE,101,926,1220,335,255,008251.jpg,Ferrari FF Coupe 2012
TRUE,101,365,770,199,349,008252.jpg,Ferrari FF Coupe 2012
TRUE,101,220,577,10,9,008253.jpg,Ferrari FF Coupe 2012
TRUE,101,290,505,161,97,008254.jpg,Ferrari FF Coupe 2012
TRUE,101,983,1400,572,266,008255.jpg,Ferrari FF Coupe 2012
TRUE,101,322,481,114,197,008256.jpg,Ferrari FF Coupe 2012
TRUE,101,472,760,93,58,008257.jpg,Ferrari FF Coupe 2012
TRUE,101,1430,1716,956,730,008258.jpg,Ferrari FF Coupe 2012
TRUE,101,684,999,430,513,008259.jpg,Ferrari FF Coupe 2012
TRUE,101,363,583,156,22,008260.jpg,Ferrari FF Coupe 2012
FALSE,102,384,567,134,34,008261.jpg,Ferrari California Convertible 2012
FALSE,102,352,725,104,33,008262.jpg,Ferrari California Convertible 2012
FALSE,102,463,759,134,40,008263.jpg,Ferrari California Convertible 2012
FALSE,102,466,694,270,126,008264.jpg,Ferrari California Convertible 2012
FALSE,102,350,424,184,141,008265.jpg,Ferrari California Convertible 2012
FALSE,102,340,582,92,69,008266.jpg,Ferrari California Convertible 2012
FALSE,102,669,1342,164,115,008267.jpg,Ferrari California Convertible 2012
FALSE,102,273,447,51,57,008268.jpg,Ferrari California Convertible 2012
FALSE,102,355,611,161,36,008269.jpg,Ferrari California Convertible 2012
FALSE,102,380,625,99,60,008270.jpg,Ferrari California Convertible 2012
FALSE,102,395,498,212,176,008271.jpg,Ferrari California Convertible 2012
FALSE,102,273,486,39,37,008272.jpg,Ferrari California Convertible 2012
FALSE,102,371,500,103,83,008273.jpg,Ferrari California Convertible 2012
FALSE,102,349,546,62,173,008274.jpg,Ferrari California Convertible 2012
FALSE,102,388,621,162,7,008275.jpg,Ferrari California Convertible 2012
FALSE,102,385,631,21,12,008276.jpg,Ferrari California Convertible 2012
FALSE,102,1072,1585,433,16,008277.jpg,Ferrari California Convertible 2012
FALSE,102,374,698,118,233,008278.jpg,Ferrari California Convertible 2012
FALSE,102,167,273,53,10,008279.jpg,Ferrari California Convertible 2012
FALSE,102,286,487,60,25,008280.jpg,Ferrari California Convertible 2012
FALSE,102,327,619,156,19,008281.jpg,Ferrari California Convertible 2012
FALSE,102,589,1132,98,95,008282.jpg,Ferrari California Convertible 2012
FALSE,102,354,602,103,20,008283.jpg,Ferrari California Convertible 2012
FALSE,102,452,637,227,3,008284.jpg,Ferrari California Convertible 2012
FALSE,102,278,462,120,58,008285.jpg,Ferrari California Convertible 2012
FALSE,102,256,426,45,24,008286.jpg,Ferrari California Convertible 2012
FALSE,102,322,590,134,7,008287.jpg,Ferrari California Convertible 2012
FALSE,102,188,285,55,24,008288.jpg,Ferrari California Convertible 2012
FALSE,102,475,769,265,53,008289.jpg,Ferrari California Convertible 2012
FALSE,102,315,591,125,13,008290.jpg,Ferrari California Convertible 2012
FALSE,102,326,571,95,61,008291.jpg,Ferrari California Convertible 2012
FALSE,102,467,719,184,68,008292.jpg,Ferrari California Convertible 2012
FALSE,102,324,602,63,29,008293.jpg,Ferrari California Convertible 2012
FALSE,102,879,1004,549,179,008294.jpg,Ferrari California Convertible 2012
FALSE,102,162,256,22,14,008295.jpg,Ferrari California Convertible 2012
FALSE,102,245,345,65,28,008296.jpg,Ferrari California Convertible 2012
FALSE,102,354,579,99,105,008297.jpg,Ferrari California Convertible 2012
FALSE,102,425,741,147,181,008298.jpg,Ferrari California Convertible 2012
FALSE,102,425,493,273,85,008299.jpg,Ferrari California Convertible 2012
TRUE,102,507,878,251,177,008300.jpg,Ferrari California Convertible 2012
TRUE,102,414,456,101,117,008301.jpg,Ferrari California Convertible 2012
TRUE,102,264,374,128,37,008302.jpg,Ferrari California Convertible 2012
TRUE,102,153,311,2,2,008303.jpg,Ferrari California Convertible 2012
TRUE,102,297,522,70,66,008304.jpg,Ferrari California Convertible 2012
TRUE,102,184,318,45,11,008305.jpg,Ferrari California Convertible 2012
TRUE,102,524,968,128,87,008306.jpg,Ferrari California Convertible 2012
TRUE,102,135,219,25,11,008307.jpg,Ferrari California Convertible 2012
TRUE,102,383,605,147,31,008308.jpg,Ferrari California Convertible 2012
TRUE,102,154,256,27,17,008309.jpg,Ferrari California Convertible 2012
TRUE,102,465,635,246,17,008310.jpg,Ferrari California Convertible 2012
TRUE,102,378,629,164,44,008311.jpg,Ferrari California Convertible 2012
TRUE,102,383,714,90,73,008312.jpg,Ferrari California Convertible 2012
TRUE,102,329,548,172,48,008313.jpg,Ferrari California Convertible 2012
TRUE,102,803,1139,543,476,008314.jpg,Ferrari California Convertible 2012
TRUE,102,758,1231,222,50,008315.jpg,Ferrari California Convertible 2012
TRUE,102,315,520,47,132,008316.jpg,Ferrari California Convertible 2012
TRUE,102,208,283,107,8,008317.jpg,Ferrari California Convertible 2012
TRUE,102,654,1175,242,466,008318.jpg,Ferrari California Convertible 2012
TRUE,102,178,268,71,20,008319.jpg,Ferrari California Convertible 2012
TRUE,102,249,374,125,123,008320.jpg,Ferrari California Convertible 2012
TRUE,102,1098,1893,389,27,008321.jpg,Ferrari California Convertible 2012
TRUE,102,193,283,67,14,008322.jpg,Ferrari California Convertible 2012
TRUE,102,204,369,66,111,008323.jpg,Ferrari California Convertible 2012
TRUE,102,731,1016,379,241,008324.jpg,Ferrari California Convertible 2012
TRUE,102,347,579,90,18,008325.jpg,Ferrari California Convertible 2012
TRUE,102,243,448,64,111,008326.jpg,Ferrari California Convertible 2012
TRUE,102,373,566,93,39,008327.jpg,Ferrari California Convertible 2012
TRUE,102,166,300,27,1,008328.jpg,Ferrari California Convertible 2012
TRUE,102,935,1396,278,92,008329.jpg,Ferrari California Convertible 2012
TRUE,102,297,436,102,72,008330.jpg,Ferrari California Convertible 2012
TRUE,102,356,794,20,1,008331.jpg,Ferrari California Convertible 2012
TRUE,102,190,283,52,8,008332.jpg,Ferrari California Convertible 2012
TRUE,102,397,492,192,19,008333.jpg,Ferrari California Convertible 2012
TRUE,102,300,476,26,15,008334.jpg,Ferrari California Convertible 2012
TRUE,102,219,268,26,46,008335.jpg,Ferrari California Convertible 2012
TRUE,102,319,452,108,92,008336.jpg,Ferrari California Convertible 2012
TRUE,102,252,460,80,42,008337.jpg,Ferrari California Convertible 2012
TRUE,102,158,318,3,4,008338.jpg,Ferrari California Convertible 2012
